year,month,season,state,region,avg_temp_c,max_temp_c,min_temp_c,rainfall_mm,humidity_pct,wind_speed_kmh,sunshine_hrs,heat_index,temp_anomaly_c,el_nino_flag,drought_flag
2012,2,Winter,Rajasthan,North,16.32,30.62,2.18,0.0,22.13,7.6,5.1,23.54,-2.16,0,1
2012,3,Summer,Rajasthan,North,23.18,39.39,8.06,0.0,17.49,8.68,6.29,23.93,-1.5,0,1
2012,4,Summer,Rajasthan,North,29.71,40.72,19.15,0.55,25.71,7.27,6.68,28.23,-0.85,0,0
2012,5,Summer,Rajasthan,North,33.86,44.49,20.21,0.41,23.22,10.84,7.28,32.14,-0.38,0,1
2012,6,Monsoon,Rajasthan,North,35.45,44.52,27.15,0.21,32.44,15.41,6.85,35.91,0.89,0,1
2012,7,Monsoon,Rajasthan,North,33.68,45.56,25.86,1.83,47.87,12.42,6.1,37.03,1.8,0,1
2012,8,Monsoon,Rajasthan,North,28.65,39.95,22.88,11.18,72.88,7.27,4.43,32.47,-1.68,0,0
2012,9,Monsoon,Rajasthan,North,26.47,33.53,18.14,3.12,74.72,6.62,5.29,28.28,-3.49,0,0
2012,10,Post-Monsoon,Rajasthan,North,24.6,34.04,12.87,0.07,45.84,4.64,5.32,25.62,-2.5,0,1
2012,11,Post-Monsoon,Rajasthan,North,19.7,29.95,8.53,0.0,36.71,4.93,4.11,25.12,-1.93,0,1
2012,12,Winter,Rajasthan,North,15.55,27.36,3.91,0.07,36.26,6.08,3.78,27.2,-1.4,0,0
2013,1,Winter,Rajasthan,North,13.03,27.11,1.23,0.31,34.4,5.54,4.03,29.02,-2.14,0,0
2013,2,Winter,Rajasthan,North,16.48,29.68,5.67,0.79,44.51,7.24,4.78,27.29,-2.0,0,0
2013,3,Summer,Rajasthan,North,23.58,36.23,7.94,0.17,26.78,7.31,6.33,24.72,-1.1,0,1
2013,4,Summer,Rajasthan,North,29.42,39.32,18.97,0.24,24.93,7.56,6.88,27.96,-1.14,0,0
2013,5,Summer,Rajasthan,North,33.87,44.61,19.92,0.13,19.67,13.07,7.57,31.8,-0.37,0,1
2013,6,Monsoon,Rajasthan,North,33.95,44.33,23.69,2.99,45.28,12.46,6.63,36.79,-0.61,0,0
2013,7,Monsoon,Rajasthan,North,31.32,40.27,24.95,5.15,62.8,8.96,5.85,36.3,-0.56,0,0
2013,8,Monsoon,Rajasthan,North,28.23,34.64,22.58,6.56,76.33,8.39,5.62,32.08,-2.1,0,0
2013,9,Monsoon,Rajasthan,North,28.47,38.28,20.65,2.1,64.49,7.85,5.76,30.78,-1.49,0,0
2013,10,Post-Monsoon,Rajasthan,North,25.94,35.22,14.43,0.31,56.03,6.26,4.98,26.73,-1.16,0,0
2013,11,Post-Monsoon,Rajasthan,North,20.16,30.8,9.91,0.07,40.78,5.58,4.14,25.18,-1.47,0,1
2013,12,Winter,Rajasthan,North,16.19,29.18,4.39,0.03,37.1,5.8,3.57,26.85,-0.76,0,1
2014,1,Winter,Rajasthan,North,13.98,26.31,3.34,0.29,45.08,6.34,3.63,29.97,-1.19,0,0
2014,2,Winter,Rajasthan,North,16.97,30.01,5.53,0.47,37.66,7.49,4.61,26.39,-1.51,0,0
2014,3,Summer,Rajasthan,North,22.86,35.62,9.17,0.23,30.4,7.52,5.98,24.72,-1.82,0,0
2014,4,Summer,Rajasthan,North,29.4,43.08,16.36,0.41,22.76,7.6,6.98,27.85,-1.16,0,0
2014,5,Summer,Rajasthan,North,33.15,45.15,23.19,0.75,28.88,10.73,7.18,32.03,-1.09,0,0
2014,6,Monsoon,Rajasthan,North,35.7,46.82,26.51,0.78,33.09,16.6,7.17,36.48,1.14,0,1
2014,7,Monsoon,Rajasthan,North,32.71,42.93,24.86,4.02,52.65,11.74,6.2,36.46,0.83,0,0
2014,8,Monsoon,Rajasthan,North,29.36,37.64,23.42,4.36,67.94,9.18,5.71,33.12,-0.97,0,0
2014,9,Monsoon,Rajasthan,North,27.53,35.78,19.82,3.14,67.55,9.36,5.84,29.52,-2.43,0,0
2014,10,Post-Monsoon,Rajasthan,North,26.15,36.89,15.62,0.07,41.13,5.8,5.02,26.34,-0.95,0,1
2014,11,Post-Monsoon,Rajasthan,North,21.9,32.72,10.55,0.0,29.55,5.29,4.3,24.52,0.27,0,1
2014,12,Winter,Rajasthan,North,15.46,28.77,3.69,0.09,30.74,5.98,3.73,26.15,-1.49,0,0
2015,1,Winter,Rajasthan,North,14.09,27.48,4.2,0.24,43.91,6.23,3.58,29.71,-1.08,1,0
2015,2,Winter,Rajasthan,North,19.07,32.44,6.22,0.03,32.43,7.27,4.91,24.93,0.59,1,1
2015,3,Summer,Rajasthan,North,22.11,38.02,7.13,1.58,44.26,7.78,5.66,25.01,-2.57,1,0
2015,4,Summer,Rajasthan,North,28.89,42.63,15.42,0.99,32.97,8.75,6.93,27.96,-1.67,1,0
2015,5,Summer,Rajasthan,North,34.02,44.34,21.37,0.57,22.6,10.8,7.4,32.25,-0.22,1,0
2015,6,Monsoon,Rajasthan,North,33.46,43.94,25.0,2.63,42.53,9.47,6.4,35.14,-1.1,1,0
2015,7,Monsoon,Rajasthan,North,30.88,40.18,23.63,5.34,62.02,11.59,5.69,35.09,-1.0,1,0
2015,8,Monsoon,Rajasthan,North,29.37,37.07,22.92,2.55,67.97,10.48,5.78,33.14,-0.96,1,1
2015,9,Monsoon,Rajasthan,North,29.4,39.72,19.03,0.36,48.7,8.24,6.08,30.02,-0.56,1,1
2015,10,Post-Monsoon,Rajasthan,North,27.14,38.88,13.75,0.34,32.43,6.41,5.36,26.61,0.04,1,0
2015,11,Post-Monsoon,Rajasthan,North,21.52,32.77,10.26,0.02,35.61,6.26,3.86,24.84,-0.11,1,1
2015,12,Winter,Rajasthan,North,16.23,29.68,4.66,0.0,25.46,5.83,3.71,24.49,-0.72,1,1
2016,1,Winter,Rajasthan,North,16.66,29.61,5.03,0.0,31.71,6.01,3.79,25.71,1.49,0,1
2016,2,Winter,Rajasthan,North,18.8,33.72,7.1,0.19,22.52,7.13,4.91,23.51,0.32,0,0
2016,3,Summer,Rajasthan,North,25.48,38.75,14.59,0.1,27.11,7.56,6.05,25.48,0.8,0,1
2016,4,Summer,Rajasthan,North,30.89,43.31,20.2,0.0,19.88,9.65,7.03,28.98,0.33,0,1
2016,5,Summer,Rajasthan,North,35.28,46.88,22.82,0.49,25.84,13.97,7.12,34.25,1.04,0,1
2016,6,Monsoon,Rajasthan,North,35.22,45.81,27.81,2.01,37.49,11.95,6.76,36.88,0.66,0,0
2016,7,Monsoon,Rajasthan,North,30.9,40.02,24.63,5.55,64.71,10.55,5.45,35.84,-0.98,0,0
2016,8,Monsoon,Rajasthan,North,28.26,36.75,22.75,6.28,77.09,8.96,5.48,32.27,-2.07,0,0
2016,9,Monsoon,Rajasthan,North,28.29,38.71,20.67,0.53,62.77,7.81,6.1,30.24,-1.67,0,1
2016,10,Post-Monsoon,Rajasthan,North,26.06,36.46,16.58,1.67,50.78,5.9,5.02,26.64,-1.04,0,0
2016,11,Post-Monsoon,Rajasthan,North,21.29,32.5,11.31,0.0,29.44,5.18,4.22,24.46,-0.34,0,1
2016,12,Winter,Rajasthan,North,18.73,30.31,7.65,0.0,29.7,5.36,3.9,24.69,1.78,0,1
2017,1,Winter,Rajasthan,North,14.67,29.45,2.74,0.45,40.56,7.09,3.62,28.64,-0.5,0,0
2017,2,Winter,Rajasthan,North,18.82,33.46,5.99,0.0,27.56,7.42,5.17,24.37,0.34,0,1
2017,3,Summer,Rajasthan,North,24.29,40.73,8.49,0.31,23.77,7.16,5.94,24.82,-0.39,0,0
2017,4,Summer,Rajasthan,North,30.78,43.68,16.18,0.19,18.99,11.09,7.21,28.85,0.22,0,0
2017,5,Summer,Rajasthan,North,33.75,44.16,23.6,2.23,29.91,10.94,7.12,32.94,-0.49,0,0
2017,6,Monsoon,Rajasthan,North,33.65,43.75,26.35,3.06,47.51,11.81,6.62,36.87,-0.91,0,0
2017,7,Monsoon,Rajasthan,North,30.69,39.01,24.99,4.82,65.2,9.65,5.61,35.48,-1.19,0,0
2017,8,Monsoon,Rajasthan,North,29.16,38.08,22.58,2.76,70.06,10.37,5.16,33.09,-1.17,0,0
2017,9,Monsoon,Rajasthan,North,29.1,38.75,20.43,0.97,55.93,6.8,5.66,30.59,-0.86,0,1
2017,10,Post-Monsoon,Rajasthan,North,27.39,38.8,15.83,0.0,26.41,5.9,5.34,26.53,0.29,0,1
2017,11,Post-Monsoon,Rajasthan,North,20.87,34.31,9.62,0.02,28.27,5.47,3.88,24.35,-0.76,0,1
2017,12,Winter,Rajasthan,North,16.67,28.37,5.56,0.13,31.8,5.98,3.63,25.72,-0.28,0,0
2018,1,Winter,Rajasthan,North,16.27,28.94,6.06,0.01,24.88,5.69,4.22,24.33,1.1,1,1
2018,2,Winter,Rajasthan,North,20.29,33.31,7.76,0.0,24.84,6.62,4.83,23.95,1.81,1,1
2018,3,Summer,Rajasthan,North,25.59,40.11,14.81,0.04,21.21,7.7,6.18,25.31,0.91,1,1
2018,4,Summer,Rajasthan,North,31.0,44.02,17.09,0.23,19.58,8.93,6.79,29.06,0.44,1,0
2018,5,Summer,Rajasthan,North,34.82,45.25,24.86,0.32,18.8,9.65,6.97,32.72,0.58,1,1
2018,6,Monsoon,Rajasthan,North,35.03,45.21,25.4,2.07,38.46,14.11,6.25,36.82,0.47,1,0
2018,7,Monsoon,Rajasthan,North,30.47,41.85,23.83,6.57,66.21,10.37,5.28,35.22,-1.41,1,0
2018,8,Monsoon,Rajasthan,North,29.13,35.2,23.44,2.12,68.07,9.29,5.13,32.65,-1.2,1,1
2018,9,Monsoon,Rajasthan,North,27.69,37.14,19.63,1.7,59.65,9.22,5.05,28.97,-2.27,1,0
2018,10,Post-Monsoon,Rajasthan,North,26.19,37.91,16.12,0.02,33.17,6.3,5.08,26.06,-0.91,1,1
2018,11,Post-Monsoon,Rajasthan,North,21.38,34.08,11.32,0.01,29.46,5.9,4.13,24.47,-0.25,1,1
2018,12,Winter,Rajasthan,North,15.44,27.65,5.48,0.03,30.15,5.62,3.83,26.02,-1.51,1,1
2019,1,Winter,Rajasthan,North,14.46,28.78,4.14,0.19,33.55,6.37,3.72,27.51,-0.71,0,0
2019,2,Winter,Rajasthan,North,16.66,29.43,4.9,0.02,32.11,7.56,4.49,25.78,-1.82,0,1
2019,3,Summer,Rajasthan,North,22.66,39.7,9.57,0.04,27.59,7.92,5.83,24.52,-2.02,0,1
2019,4,Summer,Rajasthan,North,31.26,42.98,16.78,0.38,22.84,7.88,6.9,29.45,0.7,0,0
2019,5,Summer,Rajasthan,North,33.53,45.1,22.51,0.45,25.19,9.72,7.22,32.0,-0.71,0,1
2019,6,Monsoon,Rajasthan,North,36.42,46.62,27.32,0.57,30.59,11.48,6.92,36.98,1.86,0,1
2019,7,Monsoon,Rajasthan,North,31.72,41.19,25.28,8.27,60.84,11.12,5.36,36.67,-0.16,0,0
2019,8,Monsoon,Rajasthan,North,28.44,34.79,23.33,8.25,79.14,8.71,5.32,33.07,-1.89,0,0
2019,9,Monsoon,Rajasthan,North,28.23,36.8,21.73,1.8,77.36,5.62,5.33,32.25,-1.73,0,0
2019,10,Post-Monsoon,Rajasthan,North,25.31,34.62,16.33,0.53,57.4,4.03,4.8,26.22,-1.79,0,0
2019,11,Post-Monsoon,Rajasthan,North,21.75,32.97,10.53,0.44,62.99,5.36,3.33,24.18,0.12,0,0
2019,12,Winter,Rajasthan,North,13.47,25.53,1.7,0.15,51.3,5.76,3.3,31.06,-3.48,0,0
2020,1,Winter,Rajasthan,North,13.15,26.59,2.45,0.11,52.93,6.77,3.59,31.57,-2.02,0,1
2020,2,Winter,Rajasthan,North,17.79,32.8,5.35,0.0,33.92,6.37,4.8,25.53,-0.69,0,1
2020,3,Summer,Rajasthan,North,21.83,35.13,9.6,0.88,42.04,7.52,5.42,25.0,-2.85,0,0
2020,4,Summer,Rajasthan,North,29.41,40.7,15.74,0.48,30.02,8.5,6.62,28.22,-1.15,0,0
2020,5,Summer,Rajasthan,North,34.07,44.95,23.47,1.51,27.03,10.55,7.2,32.89,-0.17,0,0
2020,6,Monsoon,Rajasthan,North,34.41,44.91,24.34,1.5,43.13,10.94,6.81,37.04,-0.15,0,0
2020,7,Monsoon,Rajasthan,North,32.67,43.32,25.87,3.34,57.65,10.12,5.91,37.91,0.79,0,0
2020,8,Monsoon,Rajasthan,North,30.08,38.49,23.04,5.54,72.19,8.71,5.08,35.78,-0.25,0,0
2020,9,Monsoon,Rajasthan,North,29.34,38.28,21.14,1.77,64.68,6.23,5.39,32.45,-0.62,0,0
2020,10,Post-Monsoon,Rajasthan,North,26.88,37.19,14.69,0.09,35.02,5.36,5.05,26.55,-0.22,0,1
2020,11,Post-Monsoon,Rajasthan,North,19.99,32.85,8.35,0.1,34.97,6.01,3.89,24.95,-1.64,0,0
2020,12,Winter,Rajasthan,North,16.78,31.36,4.01,0.0,34.28,6.48,3.72,26.07,-0.17,0,1
2021,1,Winter,Rajasthan,North,14.91,28.8,4.26,0.48,43.44,6.95,3.58,28.73,-0.26,0,0
2021,2,Winter,Rajasthan,North,20.62,35.42,7.84,0.0,25.18,6.66,5.16,24.01,2.14,0,1
2021,3,Summer,Rajasthan,North,26.75,41.89,13.41,0.08,24.07,8.14,5.98,26.06,2.07,0,1
2021,4,Summer,Rajasthan,North,30.28,42.57,17.62,0.07,16.89,8.86,7.08,28.39,-0.28,0,1
2021,5,Summer,Rajasthan,North,32.44,42.99,20.17,3.02,36.48,10.51,6.21,32.28,-1.8,0,0
2021,6,Monsoon,Rajasthan,North,33.99,42.66,25.95,1.61,44.76,11.56,6.67,36.72,-0.57,0,0
2021,7,Monsoon,Rajasthan,North,32.39,42.1,24.74,4.89,58.19,11.77,5.39,37.43,0.51,0,0
2021,8,Monsoon,Rajasthan,North,30.54,40.0,24.12,2.38,61.53,9.68,5.69,34.24,0.21,0,1
2021,9,Monsoon,Rajasthan,North,28.23,35.44,23.46,5.43,78.56,8.24,4.47,32.44,-1.73,0,0
2021,10,Post-Monsoon,Rajasthan,North,25.79,36.23,15.19,0.61,55.58,6.08,5.09,26.58,-1.31,0,0
2021,11,Post-Monsoon,Rajasthan,North,20.63,32.65,10.74,0.09,44.88,5.51,3.88,25.13,-1.0,0,0
2021,12,Winter,Rajasthan,North,15.71,27.21,3.82,0.12,45.15,5.94,3.27,28.03,-1.24,0,0
2022,1,Winter,Rajasthan,North,13.83,27.35,4.18,1.28,58.45,6.26,3.43,30.27,-1.34,0,0
2022,2,Winter,Rajasthan,North,18.45,32.36,5.24,0.1,39.52,7.49,5.01,25.74,-0.03,0,1
2022,3,Summer,Rajasthan,North,26.96,41.34,12.65,0.07,25.6,8.1,6.29,26.23,2.28,0,1
2022,4,Summer,Rajasthan,North,32.86,44.29,20.27,0.0,15.39,9.47,7.1,30.57,2.3,0,1
2022,5,Summer,Rajasthan,North,35.21,46.24,25.06,0.3,23.63,13.79,6.92,33.79,0.97,0,1
2022,6,Monsoon,Rajasthan,North,34.16,43.54,25.39,2.82,39.76,12.85,6.51,35.64,-0.4,0,0
2022,7,Monsoon,Rajasthan,North,29.61,36.67,24.25,10.86,76.36,8.24,5.05,35.58,-2.27,0,0
2022,8,Monsoon,Rajasthan,North,27.7,34.24,21.61,4.22,80.1,9.29,4.92,31.38,-2.63,0,0
2022,9,Monsoon,Rajasthan,North,28.64,36.49,22.07,0.8,70.18,7.78,5.54,31.99,-1.32,0,1
2022,10,Post-Monsoon,Rajasthan,North,25.72,36.48,15.8,0.42,50.56,5.98,5.1,26.37,-1.38,0,0
2022,11,Post-Monsoon,Rajasthan,North,21.96,35.6,10.9,0.12,37.94,5.65,4.16,24.92,0.33,0,0
2022,12,Winter,Rajasthan,North,17.06,28.92,5.91,0.0,36.51,6.01,3.88,26.21,0.11,0,1
2023,1,Winter,Rajasthan,North,13.64,26.7,2.89,0.88,35.94,6.41,3.76,28.82,-1.53,1,0
2023,2,Winter,Rajasthan,North,20.84,34.77,6.18,0.0,28.89,6.37,5.14,24.4,2.36,1,1
2023,3,Summer,Rajasthan,North,23.97,34.31,15.06,3.11,42.09,6.44,5.27,25.33,-0.71,1,0
2023,4,Summer,Rajasthan,North,28.38,40.22,17.35,0.5,31.21,8.06,6.52,27.44,-2.18,1,0
2023,5,Summer,Rajasthan,North,30.95,44.34,19.55,4.2,39.7,10.15,6.77,30.81,-3.29,1,0
2023,6,Monsoon,Rajasthan,North,30.57,40.04,22.55,6.55,61.93,13.0,6.45,34.4,-3.99,1,0
2023,7,Monsoon,Rajasthan,North,29.35,38.92,24.55,8.85,79.53,8.78,5.36,35.62,-2.53,1,0
2023,8,Monsoon,Rajasthan,North,28.11,34.78,22.94,0.22,76.0,12.2,5.53,31.75,-2.22,1,1
2023,9,Monsoon,Rajasthan,North,29.39,38.39,21.14,2.05,64.67,7.49,5.48,32.55,-0.57,1,0
2023,10,Post-Monsoon,Rajasthan,North,26.52,37.21,17.49,0.25,48.28,7.06,5.05,26.9,-0.58,1,0
2023,11,Post-Monsoon,Rajasthan,North,21.66,34.61,12.17,0.22,42.53,5.33,3.25,25.0,0.03,1,0
2023,12,Winter,Rajasthan,North,17.06,27.3,8.41,0.05,40.26,5.9,3.61,26.58,0.11,1,1
2024,1,Winter,Rajasthan,North,14.53,27.71,3.82,0.0,41.35,5.94,3.4,28.9,-0.64,0,1
2024,2,Winter,Rajasthan,North,17.74,30.79,7.47,0.27,33.47,7.99,4.61,25.49,-0.74,0,0
2024,3,Summer,Rajasthan,North,24.08,40.24,5.83,0.07,24.6,8.21,5.98,24.78,-0.6,0,1
2024,4,Summer,Rajasthan,North,29.69,39.88,19.17,0.37,27.8,8.78,6.13,28.33,-0.87,0,0
2024,5,Summer,Rajasthan,North,35.9,48.03,18.85,0.24,19.53,10.08,7.08,34.01,1.66,0,1
2024,6,Monsoon,Rajasthan,North,35.53,43.84,26.25,2.25,38.93,11.77,6.23,37.88,0.97,0,0
2024,7,Monsoon,Rajasthan,North,32.22,39.87,26.71,4.58,64.71,10.15,5.17,39.15,0.34,0,0
2024,8,Monsoon,Rajasthan,North,28.09,33.64,23.65,9.82,81.86,9.76,4.39,32.63,-2.24,0,0
2024,9,Monsoon,Rajasthan,North,28.24,35.89,21.0,3.94,78.14,6.05,4.99,32.4,-1.72,0,0
2024,10,Post-Monsoon,Rajasthan,North,27.26,36.58,18.6,0.14,58.65,6.19,4.95,28.31,0.16,0,1
2024,11,Post-Monsoon,Rajasthan,North,22.68,35.0,11.66,0.0,44.17,4.79,3.89,25.06,1.05,0,1
2024,12,Winter,Rajasthan,North,15.45,28.35,5.57,0.38,48.92,6.59,3.39,28.44,-1.5,0,0
2025,1,Winter,Rajasthan,North,15.54,30.16,5.15,0.15,43.82,6.66,3.82,28.11,0.37,0,0
2025,2,Winter,Rajasthan,North,20.21,33.23,7.4,0.16,31.31,7.13,4.71,24.64,1.73,0,1
2025,3,Summer,Rajasthan,North,25.12,39.05,8.0,0.09,23.21,9.11,6.26,25.16,0.44,0,1
2025,4,Summer,Rajasthan,North,32.11,44.37,17.61,0.05,16.17,10.15,7.02,29.92,1.55,0,1
2025,5,Summer,Rajasthan,North,34.67,45.99,23.08,1.29,33.86,11.77,6.52,35.03,0.43,0,0
2025,6,Monsoon,Rajasthan,North,33.71,46.51,25.07,3.55,48.34,11.88,5.84,37.24,-0.85,0,0
2025,7,Monsoon,Rajasthan,North,29.06,36.31,23.99,9.72,78.17,10.12,4.49,34.51,-2.82,0,0
2025,8,Monsoon,Rajasthan,North,28.38,34.75,23.62,6.03,78.33,9.72,5.06,32.78,-1.95,0,0
2025,9,Monsoon,Rajasthan,North,27.17,34.85,20.72,3.53,79.0,8.32,5.43,30.02,-2.79,0,0
2025,10,Post-Monsoon,Rajasthan,North,23.94,33.16,15.99,1.42,64.72,5.69,4.58,25.09,-3.16,0,0
2025,11,Post-Monsoon,Rajasthan,North,19.35,31.23,9.47,0.27,49.57,4.97,4.16,25.45,-2.28,0,0
2025,12,Winter,Rajasthan,North,17.36,28.78,7.21,0.03,40.09,4.79,3.86,26.37,0.41,0,1
2000,1,Winter,Tamil Nadu,South,24.13,33.54,14.51,0.36,74.45,9.47,5.03,24.85,0.23,0,0
2000,2,Winter,Tamil Nadu,South,26.84,37.12,16.09,1.92,68.39,8.17,5.44,28.47,0.77,0,0
2000,3,Summer,Tamil Nadu,South,28.93,40.85,16.1,0.02,57.96,8.14,6.81,30.62,-0.15,0,1
2000,4,Summer,Tamil Nadu,South,31.91,43.36,23.56,0.52,52.69,7.81,6.71,34.86,0.98,0,1
2000,5,Summer,Tamil Nadu,South,31.24,41.43,23.23,2.49,55.22,10.08,6.43,34.17,0.75,0,0
2000,6,Monsoon,Tamil Nadu,South,28.89,37.19,22.96,0.5,61.65,15.62,5.21,31.1,-0.47,0,1
2000,7,Monsoon,Tamil Nadu,South,29.42,39.89,23.52,3.52,57.15,15.84,5.38,31.29,0.35,0,0
2000,8,Monsoon,Tamil Nadu,South,27.54,36.64,22.2,1.75,69.54,13.5,5.23,29.75,-1.02,0,0
2000,9,Monsoon,Tamil Nadu,South,27.6,36.57,22.62,4.85,74.25,7.38,5.42,30.4,-0.37,0,0
2000,10,Post-Monsoon,Tamil Nadu,South,25.87,33.28,16.15,4.64,78.61,5.9,5.16,27.37,-0.86,0,0
2000,11,Post-Monsoon,Tamil Nadu,South,24.79,32.35,16.79,5.56,80.56,9.11,4.26,25.52,0.28,0,0
2000,12,Winter,Tamil Nadu,South,22.78,30.76,14.58,2.39,81.6,9.5,4.63,22.71,-0.41,0,0
2001,1,Winter,Tamil Nadu,South,24.15,33.78,15.47,0.07,74.92,9.18,4.81,24.85,0.25,0,1
2001,2,Winter,Tamil Nadu,South,26.82,39.18,15.78,0.06,61.82,6.95,6.24,27.98,0.75,0,1
2001,3,Summer,Tamil Nadu,South,30.57,42.62,20.89,0.02,50.95,7.88,6.42,32.09,1.49,0,1
2001,4,Summer,Tamil Nadu,South,29.56,40.22,23.15,3.06,64.33,6.95,6.3,32.82,-1.37,0,0
2001,5,Summer,Tamil Nadu,South,30.54,39.62,23.61,1.48,61.35,10.58,6.73,34.2,0.05,0,1
2001,6,Monsoon,Tamil Nadu,South,29.0,38.38,23.15,0.84,62.97,15.55,5.34,31.5,-0.36,0,1
2001,7,Monsoon,Tamil Nadu,South,29.4,39.7,22.98,3.66,59.52,16.02,5.6,31.65,0.33,0,0
2001,8,Monsoon,Tamil Nadu,South,28.44,37.7,22.36,1.36,67.18,13.28,5.86,31.11,-0.12,0,1
2001,9,Monsoon,Tamil Nadu,South,27.64,37.32,22.66,3.86,72.91,7.56,5.53,30.33,-0.33,0,0
2001,10,Post-Monsoon,Tamil Nadu,South,26.57,34.14,21.35,3.86,78.92,6.95,4.56,28.74,-0.16,0,0
2001,11,Post-Monsoon,Tamil Nadu,South,24.78,32.06,17.96,4.18,84.67,6.84,4.42,25.37,0.27,0,0
2001,12,Winter,Tamil Nadu,South,23.68,31.41,15.57,1.13,78.33,10.66,4.36,24.07,0.49,0,1
2002,1,Winter,Tamil Nadu,South,24.91,36.21,14.86,0.44,72.54,8.89,4.92,25.85,1.01,1,0
2002,2,Winter,Tamil Nadu,South,25.23,36.28,16.48,2.7,72.71,9.5,5.66,26.27,-0.84,1,0
2002,3,Summer,Tamil Nadu,South,29.13,40.83,17.77,0.05,57.93,8.21,6.68,30.93,0.05,1,1
2002,4,Summer,Tamil Nadu,South,32.14,42.21,23.73,0.15,52.15,8.71,6.96,35.17,1.21,1,1
2002,5,Summer,Tamil Nadu,South,30.57,41.96,24.5,2.42,63.07,11.2,6.29,34.67,0.08,1,0
2002,6,Monsoon,Tamil Nadu,South,28.87,37.7,23.52,3.19,68.87,11.92,5.77,32.25,-0.49,1,0
2002,7,Monsoon,Tamil Nadu,South,30.4,39.47,23.8,0.2,56.16,15.48,5.87,32.81,1.33,1,1
2002,8,Monsoon,Tamil Nadu,South,29.53,38.71,23.02,0.58,56.29,15.88,5.4,31.33,0.97,1,1
2002,9,Monsoon,Tamil Nadu,South,29.96,39.97,23.04,1.62,58.22,9.97,6.09,32.41,1.99,1,1
2002,10,Post-Monsoon,Tamil Nadu,South,27.07,37.05,21.72,5.79,76.94,6.59,4.49,29.6,0.34,1,0
2002,11,Post-Monsoon,Tamil Nadu,South,24.98,33.91,16.7,1.22,81.21,7.42,4.63,25.82,0.47,1,1
2002,12,Winter,Tamil Nadu,South,23.95,32.84,16.0,0.84,74.73,9.58,4.76,24.63,0.76,1,1
2003,1,Winter,Tamil Nadu,South,25.24,35.83,17.0,0.03,66.58,10.37,5.19,26.26,1.34,0,1
2003,2,Winter,Tamil Nadu,South,28.24,38.55,18.98,0.1,59.87,9.79,5.95,29.79,2.17,0,1
2003,3,Summer,Tamil Nadu,South,29.25,40.07,18.05,0.71,57.57,8.24,6.57,31.07,0.17,0,0
2003,4,Summer,Tamil Nadu,South,31.74,41.55,23.58,0.7,52.33,8.42,6.54,34.44,0.81,0,0
2003,5,Summer,Tamil Nadu,South,30.52,41.24,24.29,3.2,63.17,10.73,5.99,34.59,0.03,0,0
2003,6,Monsoon,Tamil Nadu,South,29.72,38.46,23.66,0.58,62.3,12.35,5.92,32.75,0.36,0,1
2003,7,Monsoon,Tamil Nadu,South,28.34,36.85,22.82,2.28,67.24,11.52,5.06,30.93,-0.73,0,0
2003,8,Monsoon,Tamil Nadu,South,28.04,36.82,22.58,3.23,70.42,11.84,5.58,30.8,-0.52,0,0
2003,9,Monsoon,Tamil Nadu,South,28.68,38.12,23.08,3.22,67.03,9.29,6.1,31.55,0.71,0,0
2003,10,Post-Monsoon,Tamil Nadu,South,26.47,35.76,21.15,5.72,81.73,6.16,4.91,28.72,-0.26,0,0
2003,11,Post-Monsoon,Tamil Nadu,South,24.26,30.84,16.21,5.58,86.54,9.29,4.12,24.34,-0.25,0,0
2003,12,Winter,Tamil Nadu,South,23.62,32.1,15.26,0.15,78.87,8.86,4.97,23.96,0.43,0,1
2004,1,Winter,Tamil Nadu,South,24.6,34.43,15.44,0.18,70.49,8.75,5.34,25.52,0.7,1,1
2004,2,Winter,Tamil Nadu,South,26.46,38.25,17.18,0.0,59.27,9.4,6.37,27.39,0.39,1,1
2004,3,Summer,Tamil Nadu,South,29.91,41.91,17.22,0.05,53.33,8.68,6.87,31.45,0.83,1,1
2004,4,Summer,Tamil Nadu,South,32.04,43.3,24.42,0.36,53.1,8.24,6.41,35.22,1.11,1,1
2004,5,Summer,Tamil Nadu,South,27.94,39.28,23.15,6.96,76.15,9.94,5.42,31.39,-2.55,1,0
2004,6,Monsoon,Tamil Nadu,South,28.27,37.78,22.48,0.55,68.56,14.29,5.87,30.99,-1.09,1,1
2004,7,Monsoon,Tamil Nadu,South,27.48,36.14,21.69,3.66,71.35,11.74,5.3,29.84,-1.59,1,0
2004,8,Monsoon,Tamil Nadu,South,28.61,38.42,22.57,0.83,64.42,14.4,5.73,31.02,0.05,1,1
2004,9,Monsoon,Tamil Nadu,South,26.87,37.03,22.2,8.66,77.47,6.98,4.93,29.24,-1.1,1,0
2004,10,Post-Monsoon,Tamil Nadu,South,25.53,32.03,19.81,6.94,85.34,7.24,4.7,26.84,-1.2,1,0
2004,11,Post-Monsoon,Tamil Nadu,South,23.92,29.36,16.9,5.11,88.78,9.18,4.31,23.55,-0.59,1,0
2004,12,Winter,Tamil Nadu,South,22.39,29.24,14.9,0.47,83.59,9.18,4.93,22.0,-0.8,1,1
2005,1,Winter,Tamil Nadu,South,24.12,33.47,15.15,0.19,75.16,8.14,5.19,24.8,0.22,0,1
2005,2,Winter,Tamil Nadu,South,26.2,37.94,15.48,0.18,64.99,8.24,6.27,27.36,0.13,0,1
